Name	Value	Time
txRejected-total	0	2019-10-20T13:45:43.611Z
txExpired-average	0	2019-10-20T13:45:43.611Z
txExpired-total	0	2019-10-20T13:45:43.611Z
queueLength-average	0	2019-10-20T13:45:43.611Z
queueLength-value	0	2019-10-20T13:45:43.611Z
serverLoad-average	0	2019-10-20T13:45:43.611Z
serverLoad-value	0	2019-10-20T13:45:43.611Z
txTimeInQueue-average	0	2019-10-20T13:45:43.611Z
txInjected-average	0	2019-10-20T13:45:44.616Z
txInjected-total	0	2019-10-20T13:45:44.616Z
txApplied-average	0	2019-10-20T13:45:44.616Z
txApplied-total	0	2019-10-20T13:45:44.616Z
txRejected-average	0	2019-10-20T13:45:44.616Z
txRejected-total	0	2019-10-20T13:45:44.616Z
txExpired-average	0	2019-10-20T13:45:44.616Z
txExpired-total	0	2019-10-20T13:45:44.616Z
queueLength-average	0	2019-10-20T13:45:44.616Z
queueLength-value	0	2019-10-20T13:45:44.616Z
serverLoad-average	0	2019-10-20T13:45:44.616Z
serverLoad-value	0	2019-10-20T13:45:44.616Z
txTimeInQueue-average	0	2019-10-20T13:45:44.616Z
txInjected-average	0	2019-10-20T13:45:45.616Z
txInjected-total	0	2019-10-20T13:45:45.616Z
txApplied-average	0	2019-10-20T13:45:45.616Z
txApplied-total	0	2019-10-20T13:45:45.616Z
txRejected-average	0	2019-10-20T13:45:45.616Z
txRejected-total	0	2019-10-20T13:45:45.616Z
txExpired-average	0	2019-10-20T13:45:45.616Z
txExpired-total	0	2019-10-20T13:45:45.616Z
queueLength-average	0	2019-10-20T13:45:45.616Z
queueLength-value	0	2019-10-20T13:45:45.616Z
serverLoad-average	0	2019-10-20T13:45:45.616Z
serverLoad-value	0	2019-10-20T13:45:45.616Z
txTimeInQueue-average	0	2019-10-20T13:45:45.616Z
txInjected-average	0	2019-10-20T13:45:46.621Z
txInjected-total	0	2019-10-20T13:45:46.621Z
txApplied-average	0	2019-10-20T13:45:46.621Z
txApplied-total	0	2019-10-20T13:45:46.621Z
txRejected-average	0	2019-10-20T13:45:46.621Z
txRejected-total	0	2019-10-20T13:45:46.621Z
txExpired-average	0	2019-10-20T13:45:46.621Z
txExpired-total	0	2019-10-20T13:45:46.621Z
queueLength-average	0	2019-10-20T13:45:46.621Z
queueLength-value	0	2019-10-20T13:45:46.621Z
serverLoad-average	0	2019-10-20T13:45:46.621Z
serverLoad-value	0	2019-10-20T13:45:46.621Z
txTimeInQueue-average	0	2019-10-20T13:45:46.621Z
txInjected-average	0	2019-10-20T13:45:47.624Z
txInjected-total	0	2019-10-20T13:45:47.624Z
txApplied-average	0	2019-10-20T13:45:47.624Z
txApplied-total	0	2019-10-20T13:45:47.624Z
txRejected-average	0	2019-10-20T13:45:47.624Z
txRejected-total	0	2019-10-20T13:45:47.624Z
txExpired-average	0	2019-10-20T13:45:47.624Z
txExpired-total	0	2019-10-20T13:45:47.624Z
queueLength-average	0	2019-10-20T13:45:47.624Z
queueLength-value	0	2019-10-20T13:45:47.624Z
serverLoad-average	0	2019-10-20T13:45:47.624Z
serverLoad-value	0	2019-10-20T13:45:47.624Z
txTimeInQueue-average	0	2019-10-20T13:45:47.624Z
txInjected-average	0	2019-10-20T13:45:48.628Z
txInjected-total	0	2019-10-20T13:45:48.628Z
txApplied-average	0	2019-10-20T13:45:48.628Z
txApplied-total	0	2019-10-20T13:45:48.628Z
txRejected-average	0	2019-10-20T13:45:48.628Z
txRejected-total	0	2019-10-20T13:45:48.628Z
txExpired-average	0	2019-10-20T13:45:48.628Z
txExpired-total	0	2019-10-20T13:45:48.628Z
queueLength-average	0	2019-10-20T13:45:48.628Z
queueLength-value	0	2019-10-20T13:45:48.628Z
serverLoad-average	0	2019-10-20T13:45:48.628Z
serverLoad-value	0	2019-10-20T13:45:48.628Z
txTimeInQueue-average	0	2019-10-20T13:45:48.628Z
txInjected-average	0	2019-10-20T13:45:49.631Z
txInjected-total	0	2019-10-20T13:45:49.631Z
txApplied-average	0	2019-10-20T13:45:49.631Z
txApplied-total	0	2019-10-20T13:45:49.631Z
txRejected-average	0	2019-10-20T13:45:49.631Z
txRejected-total	0	2019-10-20T13:45:49.631Z
txExpired-average	0	2019-10-20T13:45:49.631Z
txExpired-total	0	2019-10-20T13:45:49.631Z
queueLength-average	0	2019-10-20T13:45:49.631Z
queueLength-value	0	2019-10-20T13:45:49.631Z
serverLoad-average	0	2019-10-20T13:45:49.631Z
serverLoad-value	0	2019-10-20T13:45:49.631Z
txTimeInQueue-average	0	2019-10-20T13:45:49.631Z
txInjected-average	0	2019-10-20T13:45:50.636Z
txInjected-total	0	2019-10-20T13:45:50.636Z
txApplied-average	0	2019-10-20T13:45:50.636Z
txApplied-total	0	2019-10-20T13:45:50.636Z
txRejected-average	0	2019-10-20T13:45:50.636Z
txRejected-total	0	2019-10-20T13:45:50.636Z
txExpired-average	0	2019-10-20T13:45:50.636Z
txExpired-total	0	2019-10-20T13:45:50.636Z
queueLength-average	0	2019-10-20T13:45:50.636Z
queueLength-value	0	2019-10-20T13:45:50.636Z
serverLoad-average	0	2019-10-20T13:45:50.636Z
serverLoad-value	0	2019-10-20T13:45:50.636Z
txTimeInQueue-average	0	2019-10-20T13:45:50.636Z
txInjected-average	0	2019-10-20T13:45:51.641Z
txInjected-total	0	2019-10-20T13:45:51.641Z
txApplied-average	0	2019-10-20T13:45:51.641Z
txApplied-total	0	2019-10-20T13:45:51.641Z
txRejected-average	0	2019-10-20T13:45:51.641Z
txRejected-total	0	2019-10-20T13:45:51.641Z
txExpired-average	0	2019-10-20T13:45:51.641Z
txExpired-total	0	2019-10-20T13:45:51.641Z
queueLength-average	0	2019-10-20T13:45:51.641Z
queueLength-value	0	2019-10-20T13:45:51.641Z
serverLoad-average	0	2019-10-20T13:45:51.641Z
serverLoad-value	0	2019-10-20T13:45:51.641Z
txTimeInQueue-average	0	2019-10-20T13:45:51.641Z
txInjected-average	0	2019-10-20T13:45:52.642Z
txInjected-total	0	2019-10-20T13:45:52.642Z
txApplied-average	0	2019-10-20T13:45:52.642Z
txApplied-total	0	2019-10-20T13:45:52.642Z
txRejected-average	0	2019-10-20T13:45:52.642Z
txRejected-total	0	2019-10-20T13:45:52.642Z
txExpired-average	0	2019-10-20T13:45:52.642Z
txExpired-total	0	2019-10-20T13:45:52.642Z
queueLength-average	0	2019-10-20T13:45:52.642Z
queueLength-value	0	2019-10-20T13:45:52.642Z
serverLoad-average	0	2019-10-20T13:45:52.642Z
serverLoad-value	0	2019-10-20T13:45:52.642Z
txTimeInQueue-average	0	2019-10-20T13:45:52.642Z
txInjected-average	0	2019-10-20T13:45:53.645Z
txInjected-total	0	2019-10-20T13:45:53.645Z
txApplied-average	0	2019-10-20T13:45:53.645Z
txApplied-total	0	2019-10-20T13:45:53.645Z
txRejected-average	0	2019-10-20T13:45:53.645Z
txRejected-total	0	2019-10-20T13:45:53.645Z
txExpired-average	0	2019-10-20T13:45:53.645Z
txExpired-total	0	2019-10-20T13:45:53.645Z
queueLength-average	0	2019-10-20T13:45:53.645Z
queueLength-value	0	2019-10-20T13:45:53.645Z
serverLoad-average	0	2019-10-20T13:45:53.645Z
serverLoad-value	0	2019-10-20T13:45:53.645Z
txTimeInQueue-average	0	2019-10-20T13:45:53.645Z
txInjected-average	0	2019-10-20T13:45:54.650Z
txInjected-total	0	2019-10-20T13:45:54.650Z
txApplied-average	0	2019-10-20T13:45:54.650Z
txApplied-total	0	2019-10-20T13:45:54.650Z
txRejected-average	0	2019-10-20T13:45:54.650Z
txRejected-total	0	2019-10-20T13:45:54.650Z
txExpired-average	0	2019-10-20T13:45:54.650Z
txExpired-total	0	2019-10-20T13:45:54.650Z
queueLength-average	0	2019-10-20T13:45:54.650Z
queueLength-value	0	2019-10-20T13:45:54.650Z
serverLoad-average	0	2019-10-20T13:45:54.650Z
serverLoad-value	0	2019-10-20T13:45:54.650Z
txTimeInQueue-average	0	2019-10-20T13:45:54.650Z
txInjected-average	0	2019-10-20T13:45:55.651Z
txInjected-total	0	2019-10-20T13:45:55.651Z
txApplied-average	0	2019-10-20T13:45:55.651Z
txApplied-total	0	2019-10-20T13:45:55.651Z
txRejected-average	0	2019-10-20T13:45:55.651Z
txRejected-total	0	2019-10-20T13:45:55.651Z
txExpired-average	0	2019-10-20T13:45:55.651Z
txExpired-total	0	2019-10-20T13:45:55.651Z
queueLength-average	0	2019-10-20T13:45:55.651Z
queueLength-value	0	2019-10-20T13:45:55.651Z
serverLoad-average	0	2019-10-20T13:45:55.651Z
serverLoad-value	0	2019-10-20T13:45:55.651Z
txTimeInQueue-average	0	2019-10-20T13:45:55.651Z
txInjected-average	0	2019-10-20T13:45:56.652Z
txInjected-total	0	2019-10-20T13:45:56.652Z
txApplied-average	0	2019-10-20T13:45:56.652Z
txApplied-total	0	2019-10-20T13:45:56.652Z
txRejected-average	0	2019-10-20T13:45:56.652Z
txRejected-total	0	2019-10-20T13:45:56.652Z
txExpired-average	0	2019-10-20T13:45:56.652Z
txExpired-total	0	2019-10-20T13:45:56.652Z
queueLength-average	0	2019-10-20T13:45:56.652Z
queueLength-value	0	2019-10-20T13:45:56.652Z
serverLoad-average	0	2019-10-20T13:45:56.652Z
serverLoad-value	0	2019-10-20T13:45:56.652Z
txTimeInQueue-average	0	2019-10-20T13:45:56.652Z
txInjected-average	0	2019-10-20T13:45:57.654Z
txInjected-total	0	2019-10-20T13:45:57.654Z
txApplied-average	0	2019-10-20T13:45:57.654Z
txApplied-total	0	2019-10-20T13:45:57.654Z
txRejected-average	0	2019-10-20T13:45:57.654Z
txRejected-total	0	2019-10-20T13:45:57.654Z
txExpired-average	0	2019-10-20T13:45:57.654Z
txExpired-total	0	2019-10-20T13:45:57.654Z
queueLength-average	0	2019-10-20T13:45:57.654Z
queueLength-value	0	2019-10-20T13:45:57.654Z
serverLoad-average	0	2019-10-20T13:45:57.654Z
serverLoad-value	0	2019-10-20T13:45:57.654Z
txTimeInQueue-average	0	2019-10-20T13:45:57.654Z
txInjected-average	0	2019-10-20T13:45:58.659Z
txInjected-total	0	2019-10-20T13:45:58.659Z
txApplied-average	0	2019-10-20T13:45:58.659Z
txApplied-total	0	2019-10-20T13:45:58.659Z
txRejected-average	0	2019-10-20T13:45:58.659Z
txRejected-total	0	2019-10-20T13:45:58.659Z
txExpired-average	0	2019-10-20T13:45:58.659Z
txExpired-total	0	2019-10-20T13:45:58.659Z
queueLength-average	0	2019-10-20T13:45:58.659Z
queueLength-value	0	2019-10-20T13:45:58.659Z
serverLoad-average	0	2019-10-20T13:45:58.659Z
serverLoad-value	0	2019-10-20T13:45:58.659Z
txTimeInQueue-average	0	2019-10-20T13:45:58.659Z
txInjected-average	0	2019-10-20T13:45:59.661Z
txInjected-total	0	2019-10-20T13:45:59.661Z
txApplied-average	0	2019-10-20T13:45:59.661Z
txApplied-total	0	2019-10-20T13:45:59.661Z
txRejected-average	0	2019-10-20T13:45:59.661Z
txRejected-total	0	2019-10-20T13:45:59.661Z
txExpired-average	0	2019-10-20T13:45:59.661Z
txExpired-total	0	2019-10-20T13:45:59.661Z
queueLength-average	0	2019-10-20T13:45:59.661Z
queueLength-value	0	2019-10-20T13:45:59.661Z
serverLoad-average	0	2019-10-20T13:45:59.661Z
serverLoad-value	0	2019-10-20T13:45:59.661Z
txTimeInQueue-average	0	2019-10-20T13:45:59.661Z
txInjected-average	0	2019-10-20T13:46:00.665Z
txInjected-total	0	2019-10-20T13:46:00.665Z
txApplied-average	0	2019-10-20T13:46:00.665Z
txApplied-total	0	2019-10-20T13:46:00.665Z
txRejected-average	0	2019-10-20T13:46:00.665Z
txRejected-total	0	2019-10-20T13:46:00.665Z
txExpired-average	0	2019-10-20T13:46:00.665Z
txExpired-total	0	2019-10-20T13:46:00.665Z
queueLength-average	0	2019-10-20T13:46:00.665Z
queueLength-value	0	2019-10-20T13:46:00.665Z
serverLoad-average	0	2019-10-20T13:46:00.665Z
serverLoad-value	0	2019-10-20T13:46:00.665Z
txTimeInQueue-average	0	2019-10-20T13:46:00.665Z
txInjected-average	0	2019-10-20T13:46:01.669Z
txInjected-total	0	2019-10-20T13:46:01.669Z
txApplied-average	0	2019-10-20T13:46:01.669Z
txApplied-total	0	2019-10-20T13:46:01.669Z
txRejected-average	0	2019-10-20T13:46:01.669Z
txRejected-total	0	2019-10-20T13:46:01.669Z
txExpired-average	0	2019-10-20T13:46:01.669Z
txExpired-total	0	2019-10-20T13:46:01.669Z
queueLength-average	0	2019-10-20T13:46:01.669Z
queueLength-value	0	2019-10-20T13:46:01.669Z
serverLoad-average	0	2019-10-20T13:46:01.669Z
serverLoad-value	0	2019-10-20T13:46:01.669Z
txTimeInQueue-average	0	2019-10-20T13:46:01.669Z
txInjected-average	0	2019-10-20T13:46:02.672Z
txInjected-total	0	2019-10-20T13:46:02.672Z
txApplied-average	0	2019-10-20T13:46:02.672Z
txApplied-total	0	2019-10-20T13:46:02.672Z
txRejected-average	0	2019-10-20T13:46:02.672Z
txRejected-total	0	2019-10-20T13:46:02.672Z
txExpired-average	0	2019-10-20T13:46:02.672Z
txExpired-total	0	2019-10-20T13:46:02.672Z
queueLength-average	0	2019-10-20T13:46:02.672Z
queueLength-value	0	2019-10-20T13:46:02.672Z
serverLoad-average	0	2019-10-20T13:46:02.672Z
serverLoad-value	0	2019-10-20T13:46:02.672Z
txTimeInQueue-average	0	2019-10-20T13:46:02.672Z
txInjected-average	0	2019-10-20T13:46:03.676Z
txInjected-total	0	2019-10-20T13:46:03.676Z
txApplied-average	0	2019-10-20T13:46:03.676Z
txApplied-total	0	2019-10-20T13:46:03.676Z
txRejected-average	0	2019-10-20T13:46:03.676Z
txRejected-total	0	2019-10-20T13:46:03.676Z
txExpired-average	0	2019-10-20T13:46:03.676Z
txExpired-total	0	2019-10-20T13:46:03.676Z
queueLength-average	0	2019-10-20T13:46:03.676Z
queueLength-value	0	2019-10-20T13:46:03.676Z
serverLoad-average	0	2019-10-20T13:46:03.676Z
serverLoad-value	0	2019-10-20T13:46:03.676Z
txTimeInQueue-average	0	2019-10-20T13:46:03.676Z
txInjected-average	0	2019-10-20T13:46:04.681Z
txInjected-total	0	2019-10-20T13:46:04.681Z
txApplied-average	0	2019-10-20T13:46:04.681Z
txApplied-total	0	2019-10-20T13:46:04.681Z
txRejected-average	0	2019-10-20T13:46:04.681Z
txRejected-total	0	2019-10-20T13:46:04.681Z
txExpired-average	0	2019-10-20T13:46:04.681Z
txExpired-total	0	2019-10-20T13:46:04.681Z
queueLength-average	0	2019-10-20T13:46:04.681Z
queueLength-value	0	2019-10-20T13:46:04.681Z
serverLoad-average	0	2019-10-20T13:46:04.681Z
serverLoad-value	0	2019-10-20T13:46:04.681Z
txTimeInQueue-average	0	2019-10-20T13:46:04.681Z
