Name	Value	Time
txRejected-total	0	2019-10-19T22:24:56.659Z
txExpired-average	0	2019-10-19T22:24:56.659Z
txExpired-total	0	2019-10-19T22:24:56.659Z
queueLength-average	0	2019-10-19T22:24:56.659Z
queueLength-value	0	2019-10-19T22:24:56.659Z
serverLoad-average	0	2019-10-19T22:24:56.659Z
serverLoad-value	0	2019-10-19T22:24:56.659Z
txTimeInQueue-average	0	2019-10-19T22:24:56.659Z
txInjected-average	0	2019-10-19T22:24:57.661Z
txInjected-total	0	2019-10-19T22:24:57.661Z
txApplied-average	0	2019-10-19T22:24:57.661Z
txApplied-total	0	2019-10-19T22:24:57.661Z
txRejected-average	0	2019-10-19T22:24:57.661Z
txRejected-total	0	2019-10-19T22:24:57.661Z
txExpired-average	0	2019-10-19T22:24:57.661Z
txExpired-total	0	2019-10-19T22:24:57.661Z
queueLength-average	0	2019-10-19T22:24:57.661Z
queueLength-value	0	2019-10-19T22:24:57.661Z
serverLoad-average	0	2019-10-19T22:24:57.661Z
serverLoad-value	0	2019-10-19T22:24:57.661Z
txTimeInQueue-average	0	2019-10-19T22:24:57.661Z
txInjected-average	0	2019-10-19T22:24:58.660Z
txInjected-total	0	2019-10-19T22:24:58.660Z
txApplied-average	0	2019-10-19T22:24:58.660Z
txApplied-total	0	2019-10-19T22:24:58.660Z
txRejected-average	0	2019-10-19T22:24:58.660Z
txRejected-total	0	2019-10-19T22:24:58.660Z
txExpired-average	0	2019-10-19T22:24:58.660Z
txExpired-total	0	2019-10-19T22:24:58.660Z
queueLength-average	0	2019-10-19T22:24:58.660Z
queueLength-value	0	2019-10-19T22:24:58.660Z
serverLoad-average	0	2019-10-19T22:24:58.660Z
serverLoad-value	0	2019-10-19T22:24:58.660Z
txTimeInQueue-average	0	2019-10-19T22:24:58.660Z
txInjected-average	0	2019-10-19T22:24:59.662Z
txInjected-total	0	2019-10-19T22:24:59.662Z
txApplied-average	0	2019-10-19T22:24:59.662Z
txApplied-total	0	2019-10-19T22:24:59.662Z
txRejected-average	0	2019-10-19T22:24:59.662Z
txRejected-total	0	2019-10-19T22:24:59.662Z
txExpired-average	0	2019-10-19T22:24:59.662Z
txExpired-total	0	2019-10-19T22:24:59.662Z
queueLength-average	0	2019-10-19T22:24:59.662Z
queueLength-value	0	2019-10-19T22:24:59.662Z
serverLoad-average	0	2019-10-19T22:24:59.662Z
serverLoad-value	0	2019-10-19T22:24:59.662Z
txTimeInQueue-average	0	2019-10-19T22:24:59.662Z
txInjected-average	0	2019-10-19T22:25:00.665Z
txInjected-total	0	2019-10-19T22:25:00.665Z
txApplied-average	0	2019-10-19T22:25:00.665Z
txApplied-total	0	2019-10-19T22:25:00.665Z
txRejected-average	0	2019-10-19T22:25:00.665Z
txRejected-total	0	2019-10-19T22:25:00.665Z
txExpired-average	0	2019-10-19T22:25:00.665Z
txExpired-total	0	2019-10-19T22:25:00.665Z
queueLength-average	0	2019-10-19T22:25:00.665Z
queueLength-value	0	2019-10-19T22:25:00.665Z
serverLoad-average	0	2019-10-19T22:25:00.665Z
serverLoad-value	0	2019-10-19T22:25:00.665Z
txTimeInQueue-average	0	2019-10-19T22:25:00.665Z
txInjected-average	0	2019-10-19T22:25:01.667Z
txInjected-total	0	2019-10-19T22:25:01.667Z
txApplied-average	0	2019-10-19T22:25:01.667Z
txApplied-total	0	2019-10-19T22:25:01.667Z
txRejected-average	0	2019-10-19T22:25:01.667Z
txRejected-total	0	2019-10-19T22:25:01.667Z
txExpired-average	0	2019-10-19T22:25:01.667Z
txExpired-total	0	2019-10-19T22:25:01.667Z
queueLength-average	0	2019-10-19T22:25:01.667Z
queueLength-value	0	2019-10-19T22:25:01.667Z
serverLoad-average	0	2019-10-19T22:25:01.667Z
serverLoad-value	0	2019-10-19T22:25:01.667Z
txTimeInQueue-average	0	2019-10-19T22:25:01.667Z
txInjected-average	0	2019-10-19T22:25:02.667Z
txInjected-total	0	2019-10-19T22:25:02.667Z
txApplied-average	0	2019-10-19T22:25:02.667Z
txApplied-total	0	2019-10-19T22:25:02.667Z
txRejected-average	0	2019-10-19T22:25:02.667Z
txRejected-total	0	2019-10-19T22:25:02.667Z
txExpired-average	0	2019-10-19T22:25:02.667Z
txExpired-total	0	2019-10-19T22:25:02.667Z
queueLength-average	0	2019-10-19T22:25:02.667Z
queueLength-value	0	2019-10-19T22:25:02.667Z
serverLoad-average	0	2019-10-19T22:25:02.667Z
serverLoad-value	0	2019-10-19T22:25:02.667Z
txTimeInQueue-average	0	2019-10-19T22:25:02.667Z
txInjected-average	0	2019-10-19T22:25:03.667Z
txInjected-total	0	2019-10-19T22:25:03.667Z
txApplied-average	0	2019-10-19T22:25:03.667Z
txApplied-total	0	2019-10-19T22:25:03.667Z
txRejected-average	0	2019-10-19T22:25:03.667Z
txRejected-total	0	2019-10-19T22:25:03.667Z
txExpired-average	0	2019-10-19T22:25:03.667Z
txExpired-total	0	2019-10-19T22:25:03.667Z
queueLength-average	0	2019-10-19T22:25:03.667Z
queueLength-value	0	2019-10-19T22:25:03.667Z
serverLoad-average	0	2019-10-19T22:25:03.667Z
serverLoad-value	0	2019-10-19T22:25:03.667Z
txTimeInQueue-average	0	2019-10-19T22:25:03.667Z
txInjected-average	0	2019-10-19T22:25:04.667Z
txInjected-total	0	2019-10-19T22:25:04.667Z
txApplied-average	0	2019-10-19T22:25:04.667Z
txApplied-total	0	2019-10-19T22:25:04.667Z
txRejected-average	0	2019-10-19T22:25:04.667Z
txRejected-total	0	2019-10-19T22:25:04.667Z
txExpired-average	0	2019-10-19T22:25:04.667Z
txExpired-total	0	2019-10-19T22:25:04.667Z
queueLength-average	0	2019-10-19T22:25:04.667Z
queueLength-value	0	2019-10-19T22:25:04.667Z
serverLoad-average	0	2019-10-19T22:25:04.667Z
serverLoad-value	0	2019-10-19T22:25:04.667Z
txTimeInQueue-average	0	2019-10-19T22:25:04.667Z
txInjected-average	0	2019-10-19T22:25:05.668Z
txInjected-total	0	2019-10-19T22:25:05.668Z
txApplied-average	0	2019-10-19T22:25:05.668Z
txApplied-total	0	2019-10-19T22:25:05.668Z
txRejected-average	0	2019-10-19T22:25:05.668Z
txRejected-total	0	2019-10-19T22:25:05.668Z
txExpired-average	0	2019-10-19T22:25:05.668Z
txExpired-total	0	2019-10-19T22:25:05.668Z
queueLength-average	0	2019-10-19T22:25:05.668Z
queueLength-value	0	2019-10-19T22:25:05.668Z
serverLoad-average	0	2019-10-19T22:25:05.668Z
serverLoad-value	0	2019-10-19T22:25:05.668Z
txTimeInQueue-average	0	2019-10-19T22:25:05.668Z
txInjected-average	0	2019-10-19T22:25:06.670Z
txInjected-total	0	2019-10-19T22:25:06.670Z
txApplied-average	0	2019-10-19T22:25:06.670Z
txApplied-total	0	2019-10-19T22:25:06.670Z
txRejected-average	0	2019-10-19T22:25:06.670Z
txRejected-total	0	2019-10-19T22:25:06.670Z
txExpired-average	0	2019-10-19T22:25:06.670Z
txExpired-total	0	2019-10-19T22:25:06.670Z
queueLength-average	0	2019-10-19T22:25:06.670Z
queueLength-value	0	2019-10-19T22:25:06.670Z
serverLoad-average	0	2019-10-19T22:25:06.670Z
serverLoad-value	0	2019-10-19T22:25:06.670Z
txTimeInQueue-average	0	2019-10-19T22:25:06.670Z
txInjected-average	0	2019-10-19T22:25:07.671Z
txInjected-total	0	2019-10-19T22:25:07.671Z
txApplied-average	0	2019-10-19T22:25:07.671Z
txApplied-total	0	2019-10-19T22:25:07.671Z
txRejected-average	0	2019-10-19T22:25:07.671Z
txRejected-total	0	2019-10-19T22:25:07.671Z
txExpired-average	0	2019-10-19T22:25:07.671Z
txExpired-total	0	2019-10-19T22:25:07.671Z
queueLength-average	0	2019-10-19T22:25:07.671Z
queueLength-value	0	2019-10-19T22:25:07.671Z
serverLoad-average	0	2019-10-19T22:25:07.671Z
serverLoad-value	0	2019-10-19T22:25:07.671Z
txTimeInQueue-average	0	2019-10-19T22:25:07.671Z
txInjected-average	0	2019-10-19T22:25:08.672Z
txInjected-total	0	2019-10-19T22:25:08.672Z
txApplied-average	0	2019-10-19T22:25:08.672Z
txApplied-total	0	2019-10-19T22:25:08.672Z
txRejected-average	0	2019-10-19T22:25:08.672Z
txRejected-total	0	2019-10-19T22:25:08.672Z
txExpired-average	0	2019-10-19T22:25:08.672Z
txExpired-total	0	2019-10-19T22:25:08.672Z
queueLength-average	0	2019-10-19T22:25:08.672Z
queueLength-value	0	2019-10-19T22:25:08.672Z
serverLoad-average	0	2019-10-19T22:25:08.672Z
serverLoad-value	0	2019-10-19T22:25:08.672Z
txTimeInQueue-average	0	2019-10-19T22:25:08.672Z
txInjected-average	0	2019-10-19T22:25:09.673Z
txInjected-total	0	2019-10-19T22:25:09.673Z
txApplied-average	0	2019-10-19T22:25:09.673Z
txApplied-total	0	2019-10-19T22:25:09.673Z
txRejected-average	0	2019-10-19T22:25:09.673Z
txRejected-total	0	2019-10-19T22:25:09.673Z
txExpired-average	0	2019-10-19T22:25:09.673Z
txExpired-total	0	2019-10-19T22:25:09.673Z
queueLength-average	0	2019-10-19T22:25:09.673Z
queueLength-value	0	2019-10-19T22:25:09.673Z
serverLoad-average	0	2019-10-19T22:25:09.673Z
serverLoad-value	0	2019-10-19T22:25:09.673Z
txTimeInQueue-average	0	2019-10-19T22:25:09.673Z
txInjected-average	0	2019-10-19T22:25:10.676Z
txInjected-total	0	2019-10-19T22:25:10.676Z
txApplied-average	0	2019-10-19T22:25:10.676Z
txApplied-total	0	2019-10-19T22:25:10.676Z
txRejected-average	0	2019-10-19T22:25:10.676Z
txRejected-total	0	2019-10-19T22:25:10.676Z
txExpired-average	0	2019-10-19T22:25:10.676Z
txExpired-total	0	2019-10-19T22:25:10.676Z
queueLength-average	0	2019-10-19T22:25:10.676Z
queueLength-value	0	2019-10-19T22:25:10.676Z
serverLoad-average	0	2019-10-19T22:25:10.676Z
serverLoad-value	0	2019-10-19T22:25:10.676Z
txTimeInQueue-average	0	2019-10-19T22:25:10.676Z
txInjected-average	0	2019-10-19T22:25:11.677Z
txInjected-total	0	2019-10-19T22:25:11.677Z
txApplied-average	0	2019-10-19T22:25:11.677Z
txApplied-total	0	2019-10-19T22:25:11.677Z
txRejected-average	0	2019-10-19T22:25:11.677Z
txRejected-total	0	2019-10-19T22:25:11.677Z
txExpired-average	0	2019-10-19T22:25:11.677Z
txExpired-total	0	2019-10-19T22:25:11.677Z
queueLength-average	0	2019-10-19T22:25:11.677Z
queueLength-value	0	2019-10-19T22:25:11.677Z
serverLoad-average	0	2019-10-19T22:25:11.677Z
serverLoad-value	0	2019-10-19T22:25:11.677Z
txTimeInQueue-average	0	2019-10-19T22:25:11.677Z
txInjected-average	0	2019-10-19T22:25:12.677Z
txInjected-total	0	2019-10-19T22:25:12.677Z
txApplied-average	0	2019-10-19T22:25:12.677Z
txApplied-total	0	2019-10-19T22:25:12.677Z
txRejected-average	0	2019-10-19T22:25:12.677Z
txRejected-total	0	2019-10-19T22:25:12.677Z
txExpired-average	0	2019-10-19T22:25:12.677Z
txExpired-total	0	2019-10-19T22:25:12.677Z
queueLength-average	0	2019-10-19T22:25:12.677Z
queueLength-value	0	2019-10-19T22:25:12.677Z
serverLoad-average	0	2019-10-19T22:25:12.677Z
serverLoad-value	0	2019-10-19T22:25:12.677Z
txTimeInQueue-average	0	2019-10-19T22:25:12.677Z
txInjected-average	0	2019-10-19T22:25:13.678Z
txInjected-total	0	2019-10-19T22:25:13.678Z
txApplied-average	0	2019-10-19T22:25:13.678Z
txApplied-total	0	2019-10-19T22:25:13.678Z
txRejected-average	0	2019-10-19T22:25:13.678Z
txRejected-total	0	2019-10-19T22:25:13.678Z
txExpired-average	0	2019-10-19T22:25:13.678Z
txExpired-total	0	2019-10-19T22:25:13.678Z
queueLength-average	0	2019-10-19T22:25:13.678Z
queueLength-value	0	2019-10-19T22:25:13.678Z
serverLoad-average	0	2019-10-19T22:25:13.678Z
serverLoad-value	0	2019-10-19T22:25:13.678Z
txTimeInQueue-average	0	2019-10-19T22:25:13.678Z
txInjected-average	0	2019-10-19T22:25:14.682Z
txInjected-total	0	2019-10-19T22:25:14.682Z
txApplied-average	0	2019-10-19T22:25:14.682Z
txApplied-total	0	2019-10-19T22:25:14.682Z
txRejected-average	0	2019-10-19T22:25:14.682Z
txRejected-total	0	2019-10-19T22:25:14.682Z
txExpired-average	0	2019-10-19T22:25:14.682Z
txExpired-total	0	2019-10-19T22:25:14.682Z
queueLength-average	0	2019-10-19T22:25:14.682Z
queueLength-value	0	2019-10-19T22:25:14.682Z
serverLoad-average	0	2019-10-19T22:25:14.682Z
serverLoad-value	0	2019-10-19T22:25:14.682Z
txTimeInQueue-average	0	2019-10-19T22:25:14.682Z
txInjected-average	0	2019-10-19T22:25:15.685Z
txInjected-total	0	2019-10-19T22:25:15.685Z
txApplied-average	0	2019-10-19T22:25:15.685Z
txApplied-total	0	2019-10-19T22:25:15.685Z
txRejected-average	0	2019-10-19T22:25:15.685Z
txRejected-total	0	2019-10-19T22:25:15.685Z
txExpired-average	0	2019-10-19T22:25:15.685Z
txExpired-total	0	2019-10-19T22:25:15.685Z
queueLength-average	0	2019-10-19T22:25:15.685Z
queueLength-value	0	2019-10-19T22:25:15.685Z
serverLoad-average	0	2019-10-19T22:25:15.685Z
serverLoad-value	0	2019-10-19T22:25:15.685Z
txTimeInQueue-average	0	2019-10-19T22:25:15.685Z
txInjected-average	0	2019-10-19T22:25:16.688Z
txInjected-total	0	2019-10-19T22:25:16.688Z
txApplied-average	0	2019-10-19T22:25:16.688Z
txApplied-total	0	2019-10-19T22:25:16.688Z
txRejected-average	0	2019-10-19T22:25:16.688Z
txRejected-total	0	2019-10-19T22:25:16.688Z
txExpired-average	0	2019-10-19T22:25:16.688Z
txExpired-total	0	2019-10-19T22:25:16.688Z
queueLength-average	0	2019-10-19T22:25:16.688Z
queueLength-value	0	2019-10-19T22:25:16.688Z
serverLoad-average	0	2019-10-19T22:25:16.688Z
serverLoad-value	0	2019-10-19T22:25:16.688Z
txTimeInQueue-average	0	2019-10-19T22:25:16.688Z
txInjected-average	0	2019-10-19T22:25:17.691Z
txInjected-total	0	2019-10-19T22:25:17.691Z
txApplied-average	0	2019-10-19T22:25:17.691Z
txApplied-total	0	2019-10-19T22:25:17.691Z
txRejected-average	0	2019-10-19T22:25:17.691Z
txRejected-total	0	2019-10-19T22:25:17.691Z
txExpired-average	0	2019-10-19T22:25:17.691Z
txExpired-total	0	2019-10-19T22:25:17.691Z
queueLength-average	0	2019-10-19T22:25:17.691Z
queueLength-value	0	2019-10-19T22:25:17.691Z
serverLoad-average	0	2019-10-19T22:25:17.691Z
serverLoad-value	0	2019-10-19T22:25:17.691Z
txTimeInQueue-average	0	2019-10-19T22:25:17.691Z
txInjected-average	0	2019-10-19T22:25:18.694Z
txInjected-total	0	2019-10-19T22:25:18.694Z
txApplied-average	0	2019-10-19T22:25:18.694Z
txApplied-total	0	2019-10-19T22:25:18.694Z
txRejected-average	0	2019-10-19T22:25:18.694Z
txRejected-total	0	2019-10-19T22:25:18.694Z
txExpired-average	0	2019-10-19T22:25:18.694Z
txExpired-total	0	2019-10-19T22:25:18.694Z
queueLength-average	0	2019-10-19T22:25:18.694Z
queueLength-value	0	2019-10-19T22:25:18.694Z
serverLoad-average	0	2019-10-19T22:25:18.694Z
serverLoad-value	0	2019-10-19T22:25:18.694Z
txTimeInQueue-average	0	2019-10-19T22:25:18.694Z
txInjected-average	0	2019-10-19T22:25:19.696Z
txInjected-total	0	2019-10-19T22:25:19.696Z
txApplied-average	0	2019-10-19T22:25:19.696Z
txApplied-total	0	2019-10-19T22:25:19.696Z
txRejected-average	0	2019-10-19T22:25:19.696Z
txRejected-total	0	2019-10-19T22:25:19.696Z
txExpired-average	0	2019-10-19T22:25:19.696Z
txExpired-total	0	2019-10-19T22:25:19.696Z
queueLength-average	0	2019-10-19T22:25:19.696Z
queueLength-value	0	2019-10-19T22:25:19.696Z
serverLoad-average	0	2019-10-19T22:25:19.696Z
serverLoad-value	0	2019-10-19T22:25:19.696Z
txTimeInQueue-average	0	2019-10-19T22:25:19.696Z
txInjected-average	0	2019-10-19T22:25:20.701Z
txInjected-total	0	2019-10-19T22:25:20.701Z
txApplied-average	0	2019-10-19T22:25:20.701Z
txApplied-total	0	2019-10-19T22:25:20.701Z
txRejected-average	0	2019-10-19T22:25:20.701Z
txRejected-total	0	2019-10-19T22:25:20.701Z
txExpired-average	0	2019-10-19T22:25:20.701Z
txExpired-total	0	2019-10-19T22:25:20.701Z
queueLength-average	0	2019-10-19T22:25:20.701Z
queueLength-value	0	2019-10-19T22:25:20.701Z
serverLoad-average	0	2019-10-19T22:25:20.701Z
serverLoad-value	0	2019-10-19T22:25:20.701Z
txTimeInQueue-average	0	2019-10-19T22:25:20.701Z
txInjected-average	0	2019-10-19T22:25:21.702Z
txInjected-total	0	2019-10-19T22:25:21.702Z
txApplied-average	0	2019-10-19T22:25:21.702Z
txApplied-total	0	2019-10-19T22:25:21.702Z
txRejected-average	0	2019-10-19T22:25:21.702Z
txRejected-total	0	2019-10-19T22:25:21.702Z
txExpired-average	0	2019-10-19T22:25:21.702Z
txExpired-total	0	2019-10-19T22:25:21.702Z
queueLength-average	0	2019-10-19T22:25:21.702Z
queueLength-value	0	2019-10-19T22:25:21.702Z
serverLoad-average	0	2019-10-19T22:25:21.702Z
serverLoad-value	0	2019-10-19T22:25:21.702Z
txTimeInQueue-average	0	2019-10-19T22:25:21.702Z
txInjected-average	0	2019-10-19T22:25:22.706Z
txInjected-total	0	2019-10-19T22:25:22.706Z
txApplied-average	0	2019-10-19T22:25:22.706Z
txApplied-total	0	2019-10-19T22:25:22.706Z
txRejected-average	0	2019-10-19T22:25:22.706Z
txRejected-total	0	2019-10-19T22:25:22.706Z
txExpired-average	0	2019-10-19T22:25:22.706Z
txExpired-total	0	2019-10-19T22:25:22.706Z
queueLength-average	0	2019-10-19T22:25:22.706Z
queueLength-value	0	2019-10-19T22:25:22.706Z
serverLoad-average	0	2019-10-19T22:25:22.706Z
serverLoad-value	0	2019-10-19T22:25:22.706Z
txTimeInQueue-average	0	2019-10-19T22:25:22.706Z
txInjected-average	0	2019-10-19T22:25:23.712Z
txInjected-total	0	2019-10-19T22:25:23.712Z
txApplied-average	0	2019-10-19T22:25:23.712Z
txApplied-total	0	2019-10-19T22:25:23.712Z
txRejected-average	0	2019-10-19T22:25:23.712Z
txRejected-total	0	2019-10-19T22:25:23.712Z
txExpired-average	0	2019-10-19T22:25:23.712Z
txExpired-total	0	2019-10-19T22:25:23.712Z
queueLength-average	0	2019-10-19T22:25:23.712Z
queueLength-value	0	2019-10-19T22:25:23.712Z
serverLoad-average	0	2019-10-19T22:25:23.712Z
serverLoad-value	0	2019-10-19T22:25:23.712Z
txTimeInQueue-average	0	2019-10-19T22:25:23.712Z
txInjected-average	0	2019-10-19T22:25:24.712Z
txInjected-total	0	2019-10-19T22:25:24.712Z
txApplied-average	0	2019-10-19T22:25:24.712Z
txApplied-total	0	2019-10-19T22:25:24.712Z
txRejected-average	0	2019-10-19T22:25:24.712Z
txRejected-total	0	2019-10-19T22:25:24.712Z
txExpired-average	0	2019-10-19T22:25:24.712Z
txExpired-total	0	2019-10-19T22:25:24.712Z
queueLength-average	0	2019-10-19T22:25:24.712Z
queueLength-value	0	2019-10-19T22:25:24.712Z
serverLoad-average	0	2019-10-19T22:25:24.712Z
serverLoad-value	0	2019-10-19T22:25:24.712Z
txTimeInQueue-average	0	2019-10-19T22:25:24.712Z
txInjected-average	0	2019-10-19T22:25:25.713Z
txInjected-total	0	2019-10-19T22:25:25.713Z
txApplied-average	0	2019-10-19T22:25:25.713Z
txApplied-total	0	2019-10-19T22:25:25.713Z
txRejected-average	0	2019-10-19T22:25:25.713Z
txRejected-total	0	2019-10-19T22:25:25.713Z
txExpired-average	0	2019-10-19T22:25:25.713Z
txExpired-total	0	2019-10-19T22:25:25.713Z
queueLength-average	0	2019-10-19T22:25:25.713Z
queueLength-value	0	2019-10-19T22:25:25.713Z
serverLoad-average	0	2019-10-19T22:25:25.713Z
serverLoad-value	0	2019-10-19T22:25:25.713Z
txTimeInQueue-average	0	2019-10-19T22:25:25.713Z
txInjected-average	0	2019-10-19T22:25:26.715Z
txInjected-total	0	2019-10-19T22:25:26.715Z
txApplied-average	0	2019-10-19T22:25:26.715Z
txApplied-total	0	2019-10-19T22:25:26.715Z
txRejected-average	0	2019-10-19T22:25:26.715Z
txRejected-total	0	2019-10-19T22:25:26.715Z
txExpired-average	0	2019-10-19T22:25:26.715Z
txExpired-total	0	2019-10-19T22:25:26.715Z
queueLength-average	0	2019-10-19T22:25:26.715Z
queueLength-value	0	2019-10-19T22:25:26.715Z
serverLoad-average	0	2019-10-19T22:25:26.715Z
serverLoad-value	0	2019-10-19T22:25:26.715Z
txTimeInQueue-average	0	2019-10-19T22:25:26.715Z
txInjected-average	0	2019-10-19T22:25:27.719Z
txInjected-total	0	2019-10-19T22:25:27.719Z
txApplied-average	0	2019-10-19T22:25:27.719Z
txApplied-total	0	2019-10-19T22:25:27.719Z
txRejected-average	0	2019-10-19T22:25:27.719Z
txRejected-total	0	2019-10-19T22:25:27.719Z
txExpired-average	0	2019-10-19T22:25:27.719Z
txExpired-total	0	2019-10-19T22:25:27.719Z
queueLength-average	0	2019-10-19T22:25:27.719Z
queueLength-value	0	2019-10-19T22:25:27.719Z
serverLoad-average	0	2019-10-19T22:25:27.719Z
serverLoad-value	0	2019-10-19T22:25:27.719Z
txTimeInQueue-average	0	2019-10-19T22:25:27.719Z
txInjected-average	0	2019-10-19T22:25:28.720Z
txInjected-total	0	2019-10-19T22:25:28.720Z
txApplied-average	0	2019-10-19T22:25:28.720Z
txApplied-total	0	2019-10-19T22:25:28.720Z
txRejected-average	0	2019-10-19T22:25:28.720Z
txRejected-total	0	2019-10-19T22:25:28.720Z
txExpired-average	0	2019-10-19T22:25:28.720Z
txExpired-total	0	2019-10-19T22:25:28.720Z
queueLength-average	0	2019-10-19T22:25:28.720Z
queueLength-value	0	2019-10-19T22:25:28.720Z
serverLoad-average	0	2019-10-19T22:25:28.720Z
serverLoad-value	0	2019-10-19T22:25:28.720Z
txTimeInQueue-average	0	2019-10-19T22:25:28.720Z
txInjected-average	0	2019-10-19T22:25:29.723Z
txInjected-total	0	2019-10-19T22:25:29.723Z
txApplied-average	0	2019-10-19T22:25:29.723Z
txApplied-total	0	2019-10-19T22:25:29.723Z
txRejected-average	0	2019-10-19T22:25:29.723Z
txRejected-total	0	2019-10-19T22:25:29.723Z
txExpired-average	0	2019-10-19T22:25:29.723Z
txExpired-total	0	2019-10-19T22:25:29.723Z
queueLength-average	0	2019-10-19T22:25:29.723Z
queueLength-value	0	2019-10-19T22:25:29.723Z
serverLoad-average	0	2019-10-19T22:25:29.723Z
serverLoad-value	0	2019-10-19T22:25:29.723Z
txTimeInQueue-average	0	2019-10-19T22:25:29.723Z
txInjected-average	0	2019-10-19T22:25:30.727Z
txInjected-total	0	2019-10-19T22:25:30.727Z
txApplied-average	0	2019-10-19T22:25:30.727Z
txApplied-total	0	2019-10-19T22:25:30.727Z
txRejected-average	0	2019-10-19T22:25:30.727Z
txRejected-total	0	2019-10-19T22:25:30.727Z
txExpired-average	0	2019-10-19T22:25:30.727Z
txExpired-total	0	2019-10-19T22:25:30.727Z
queueLength-average	0	2019-10-19T22:25:30.727Z
queueLength-value	0	2019-10-19T22:25:30.727Z
serverLoad-average	0	2019-10-19T22:25:30.727Z
serverLoad-value	0	2019-10-19T22:25:30.727Z
txTimeInQueue-average	0	2019-10-19T22:25:30.727Z
txInjected-average	0	2019-10-19T22:25:31.731Z
txInjected-total	0	2019-10-19T22:25:31.731Z
txApplied-average	0	2019-10-19T22:25:31.731Z
txApplied-total	0	2019-10-19T22:25:31.731Z
txRejected-average	0	2019-10-19T22:25:31.731Z
txRejected-total	0	2019-10-19T22:25:31.731Z
txExpired-average	0	2019-10-19T22:25:31.731Z
txExpired-total	0	2019-10-19T22:25:31.731Z
queueLength-average	0	2019-10-19T22:25:31.731Z
queueLength-value	0	2019-10-19T22:25:31.731Z
serverLoad-average	0	2019-10-19T22:25:31.731Z
serverLoad-value	0	2019-10-19T22:25:31.731Z
txTimeInQueue-average	0	2019-10-19T22:25:31.731Z
txInjected-average	0	2019-10-19T22:25:32.734Z
txInjected-total	0	2019-10-19T22:25:32.734Z
txApplied-average	0	2019-10-19T22:25:32.734Z
txApplied-total	0	2019-10-19T22:25:32.734Z
txRejected-average	0	2019-10-19T22:25:32.734Z
txRejected-total	0	2019-10-19T22:25:32.734Z
txExpired-average	0	2019-10-19T22:25:32.734Z
txExpired-total	0	2019-10-19T22:25:32.734Z
queueLength-average	0	2019-10-19T22:25:32.734Z
queueLength-value	0	2019-10-19T22:25:32.734Z
serverLoad-average	0	2019-10-19T22:25:32.734Z
serverLoad-value	0	2019-10-19T22:25:32.734Z
txTimeInQueue-average	0	2019-10-19T22:25:32.734Z
txInjected-average	0	2019-10-19T22:25:33.738Z
txInjected-total	0	2019-10-19T22:25:33.738Z
txApplied-average	0	2019-10-19T22:25:33.738Z
txApplied-total	0	2019-10-19T22:25:33.738Z
txRejected-average	0	2019-10-19T22:25:33.738Z
txRejected-total	0	2019-10-19T22:25:33.738Z
txExpired-average	0	2019-10-19T22:25:33.738Z
txExpired-total	0	2019-10-19T22:25:33.738Z
queueLength-average	0	2019-10-19T22:25:33.738Z
queueLength-value	0	2019-10-19T22:25:33.738Z
serverLoad-average	0	2019-10-19T22:25:33.738Z
serverLoad-value	0	2019-10-19T22:25:33.738Z
txTimeInQueue-average	0	2019-10-19T22:25:33.738Z
txInjected-average	0	2019-10-19T22:25:34.740Z
txInjected-total	0	2019-10-19T22:25:34.740Z
txApplied-average	0	2019-10-19T22:25:34.740Z
txApplied-total	0	2019-10-19T22:25:34.740Z
txRejected-average	0	2019-10-19T22:25:34.740Z
txRejected-total	0	2019-10-19T22:25:34.740Z
txExpired-average	0	2019-10-19T22:25:34.740Z
txExpired-total	0	2019-10-19T22:25:34.740Z
queueLength-average	0	2019-10-19T22:25:34.740Z
queueLength-value	0	2019-10-19T22:25:34.740Z
serverLoad-average	0	2019-10-19T22:25:34.740Z
serverLoad-value	0	2019-10-19T22:25:34.740Z
txTimeInQueue-average	0	2019-10-19T22:25:34.740Z
txInjected-average	0	2019-10-19T22:25:35.743Z
txInjected-total	0	2019-10-19T22:25:35.743Z
txApplied-average	0	2019-10-19T22:25:35.743Z
txApplied-total	0	2019-10-19T22:25:35.743Z
txRejected-average	0	2019-10-19T22:25:35.743Z
txRejected-total	0	2019-10-19T22:25:35.743Z
txExpired-average	0	2019-10-19T22:25:35.743Z
txExpired-total	0	2019-10-19T22:25:35.743Z
queueLength-average	0	2019-10-19T22:25:35.743Z
queueLength-value	0	2019-10-19T22:25:35.743Z
serverLoad-average	0	2019-10-19T22:25:35.743Z
serverLoad-value	0	2019-10-19T22:25:35.743Z
txTimeInQueue-average	0	2019-10-19T22:25:35.743Z
txInjected-average	0	2019-10-19T22:25:36.745Z
txInjected-total	0	2019-10-19T22:25:36.745Z
txApplied-average	0	2019-10-19T22:25:36.745Z
txApplied-total	0	2019-10-19T22:25:36.745Z
txRejected-average	0	2019-10-19T22:25:36.745Z
txRejected-total	0	2019-10-19T22:25:36.745Z
txExpired-average	0	2019-10-19T22:25:36.745Z
txExpired-total	0	2019-10-19T22:25:36.745Z
queueLength-average	0	2019-10-19T22:25:36.745Z
queueLength-value	0	2019-10-19T22:25:36.745Z
serverLoad-average	0	2019-10-19T22:25:36.745Z
serverLoad-value	0	2019-10-19T22:25:36.745Z
txTimeInQueue-average	0	2019-10-19T22:25:36.745Z
